time  x  y  z  yaw
408.864 37.1756 66.2903 0.3292 0.0000
408.896 37.1531 66.2909 0.3292 0.0000
408.928 37.1306 66.2916 0.3292 0.0000
408.960 37.1080 66.2923 0.3292 0.0000
408.992 37.0855 66.2930 0.3292 0.0000
409.024 37.0630 66.2936 0.3292 0.0000
409.056 37.0405 66.2943 0.3292 0.0000
409.088 37.0180 66.2950 0.3292 0.0000
409.120 36.9955 66.2956 0.3292 0.0000
409.152 36.9729 66.2963 0.3292 0.0000
409.184 36.9504 66.2970 0.3292 0.0000
409.216 36.9279 66.2977 0.3292 0.0000
409.248 36.9054 66.2983 0.3292 0.0000
409.280 36.8829 66.2990 0.3292 0.0000
409.312 36.8603 66.2997 0.3292 0.0000
409.344 36.8378 66.3003 0.3292 0.0000
409.376 36.8153 66.3010 0.3292 0.0000
409.408 36.7928 66.3017 0.3292 0.0000
409.440 36.7703 66.3023 0.3292 0.0000
409.472 36.7478 66.3030 0.3292 0.0000
409.504 36.7252 66.3037 0.3292 0.0000
409.536 36.7027 66.3044 0.3292 0.0000
409.568 36.6802 66.3050 0.3292 0.0000
409.600 36.6577 66.3057 0.3292 0.0000
409.632 36.6352 66.3064 0.3292 0.0000
409.664 36.6126 66.3070 0.3292 0.0000
409.696 36.5901 66.3077 0.3292 0.0000
409.728 36.5676 66.3084 0.3292 0.0000
409.760 36.5451 66.3090 0.3292 0.0000
409.792 36.5226 66.3097 0.3292 0.0000
409.824 36.5001 66.3104 0.3292 0.0000
409.856 36.4775 66.3111 0.3292 0.0000
409.888 36.4550 66.3117 0.3292 0.0000
409.920 36.4325 66.3124 0.3292 0.0000
409.952 36.4100 66.3131 0.3292 0.0000
409.984 36.3875 66.3137 0.3292 0.0000
410.016 36.3649 66.3144 0.3292 0.0000
410.048 36.3424 66.3151 0.3292 0.0000
410.080 36.3199 66.3158 0.3292 0.0000
410.112 36.2974 66.3164 0.3292 0.0000
410.144 36.2749 66.3171 0.3292 0.0000
410.176 36.2524 66.3178 0.3292 0.0000
410.208 36.2298 66.3184 0.3292 0.0000
410.240 36.2073 66.3191 0.3292 0.0000
410.272 36.1848 66.3198 0.3292 0.0000
410.304 36.1623 66.3204 0.3292 0.0000
410.336 36.1398 66.3211 0.3292 0.0000
410.368 36.1173 66.3218 0.3292 0.0000
410.400 36.0947 66.3225 0.3292 0.0000
410.432 36.0722 66.3231 0.3292 0.0000
410.464 36.0497 66.3238 0.3292 0.0000
410.496 36.0272 66.3245 0.3292 0.0000
410.528 36.0047 66.3251 0.3292 0.0000
410.560 35.9821 66.3258 0.3292 0.0000
410.592 35.9596 66.3265 0.3292 0.0000
410.624 35.9371 66.3272 0.3292 0.0000
410.656 35.9146 66.3278 0.3292 0.0000
410.688 35.8921 66.3285 0.3292 0.0000
410.720 35.8696 66.3292 0.3292 0.0000
410.752 35.8470 66.3298 0.3292 0.0000
410.784 35.8245 66.3305 0.3292 0.0000
410.816 35.8020 66.3312 0.3292 0.0000
410.848 35.7795 66.3318 0.3292 0.0000
410.880 35.7570 66.3325 0.3292 0.0000
410.912 35.7344 66.3332 0.3292 0.0000
410.944 35.7119 66.3339 0.3292 0.0000
410.976 35.6894 66.3345 0.3292 0.0000
411.008 35.6669 66.3352 0.3292 0.0000
411.040 35.6444 66.3359 0.3292 0.0000
411.072 35.6219 66.3365 0.3292 0.0000
411.104 35.5993 66.3372 0.3292 0.0000
411.136 35.5768 66.3379 0.3292 0.0000
411.168 35.5543 66.3385 0.3292 0.0000
411.200 35.5318 66.3392 0.3292 0.0000
411.232 35.5093 66.3399 0.3292 0.0000
411.264 35.4867 66.3406 0.3292 0.0000
411.296 35.4642 66.3412 0.3292 0.0000
411.328 35.4417 66.3419 0.3292 0.0000
411.360 35.4192 66.3426 0.3292 0.0000
411.392 35.3967 66.3432 0.3292 0.0000
411.424 35.3742 66.3439 0.3292 0.0000
411.456 35.3516 66.3446 0.3292 0.0000
411.488 35.3291 66.3453 0.3292 0.0000
411.520 35.3066 66.3459 0.3292 0.0000
411.552 35.2841 66.3466 0.3292 0.0000
411.584 35.2616 66.3473 0.3292 0.0000
411.616 35.2390 66.3479 0.3292 0.0000
411.648 35.2165 66.3486 0.3292 0.0000
411.680 35.1940 66.3493 0.3292 0.0000
411.712 35.1715 66.3499 0.3292 0.0000
411.744 35.1490 66.3506 0.3292 0.0000
411.776 35.1265 66.3513 0.3292 0.0000
411.808 35.1039 66.3520 0.3292 0.0000
411.840 35.0814 66.3526 0.3292 0.0000
411.872 35.0589 66.3533 0.3292 0.0000
411.904 35.0364 66.3540 0.3292 0.0000
411.936 35.0139 66.3546 0.3292 0.0000
411.968 34.9913 66.3553 0.3292 0.0000
412.000 34.9688 66.3560 0.3292 0.0000
412.032 34.9463 66.3566 0.3292 0.0000
412.064 34.9238 66.3573 0.3292 0.0000
412.096 34.9013 66.3580 0.3292 0.0000
412.128 34.8788 66.3587 0.3292 0.0000
412.160 34.8562 66.3593 0.3292 0.0000
412.192 34.8337 66.3600 0.3292 0.0000
412.224 34.8112 66.3607 0.3292 0.0000
412.256 34.7887 66.3613 0.3292 0.0000
412.288 34.7662 66.3620 0.3292 0.0000
412.320 34.7437 66.3627 0.3292 0.0000
412.352 34.7211 66.3634 0.3292 0.0000
412.384 34.6986 66.3640 0.3292 0.0000
412.416 34.6761 66.3647 0.3292 0.0000
412.448 34.6536 66.3654 0.3292 0.0000
412.480 34.6311 66.3660 0.3292 0.0000
412.512 34.6085 66.3667 0.3292 0.0000
412.544 34.5860 66.3674 0.3292 0.0000
412.576 34.5635 66.3680 0.3292 0.0000
412.608 34.5410 66.3687 0.3292 0.0000
412.640 34.5185 66.3694 0.3292 0.0000
412.672 34.4960 66.3701 0.3292 0.0000
412.704 34.4734 66.3707 0.3292 0.0000
412.736 34.4509 66.3714 0.3292 0.0000
412.768 34.4284 66.3721 0.3292 0.0000
412.800 34.4059 66.3727 0.3292 0.0000
412.832 34.3834 66.3734 0.3292 0.0000
412.864 34.3608 66.3741 0.3292 0.0000
412.896 34.3383 66.3747 0.3292 0.0000
412.928 34.3158 66.3754 0.3292 0.0000
412.960 34.2933 66.3761 0.3292 0.0000
412.992 34.2708 66.3768 0.3292 0.0000
413.024 34.2483 66.3774 0.3292 0.0000
413.056 34.2257 66.3781 0.3292 0.0000
413.088 34.2032 66.3788 0.3292 0.0000
413.120 34.1807 66.3794 0.3292 0.0000
413.152 34.1582 66.3801 0.3292 0.0000
413.184 34.1357 66.3808 0.3292 0.0000
413.216 34.1131 66.3815 0.3292 0.0000
413.248 34.0906 66.3821 0.3292 0.0000
413.280 34.0681 66.3828 0.3292 0.0000
413.312 34.0456 66.3835 0.3292 0.0000
413.344 34.0231 66.3841 0.3292 0.0000
413.376 34.0006 66.3848 0.3292 0.0000
413.408 33.9780 66.3855 0.3292 0.0000
413.440 33.9555 66.3861 0.3292 0.0000
413.472 33.9330 66.3868 0.3292 0.0000
413.504 33.9105 66.3875 0.3292 0.0000
413.536 33.8880 66.3882 0.3292 0.0000
413.568 33.8654 66.3888 0.3292 0.0000
413.600 33.8429 66.3895 0.3292 0.0000
413.632 33.8204 66.3902 0.3292 0.0000
413.664 33.7979 66.3908 0.3292 0.0000
413.696 33.7754 66.3915 0.3292 0.0000
413.728 33.7529 66.3922 0.3292 0.0000
413.760 33.7303 66.3929 0.3292 0.0000
413.792 33.7078 66.3935 0.3292 0.0000
413.824 33.6853 66.3942 0.3292 0.0000
413.856 33.6628 66.3949 0.3292 0.0000
413.888 33.6403 66.3955 0.3292 0.0000
413.920 33.6178 66.3962 0.3292 0.0000
413.952 33.5952 66.3969 0.3292 0.0000
413.984 33.5727 66.3975 0.3292 0.0000
414.016 33.5502 66.3982 0.3292 0.0000
414.048 33.5277 66.3989 0.3292 0.0000
414.080 33.5052 66.3996 0.3292 0.0000
414.112 33.4826 66.4002 0.3292 0.0000
414.144 33.4601 66.4009 0.3292 0.0000
414.176 33.4376 66.4016 0.3292 0.0000
414.208 33.4151 66.4022 0.3292 0.0000
414.240 33.3926 66.4029 0.3292 0.0000
414.272 33.3701 66.4036 0.3292 0.0000
414.304 33.3475 66.4042 0.3292 0.0000
414.336 33.3250 66.4049 0.3292 0.0000
414.368 33.3025 66.4056 0.3292 0.0000
414.400 33.2800 66.4063 0.3292 0.0000
414.432 33.2575 66.4069 0.3292 0.0000
414.464 33.2349 66.4076 0.3292 0.0000
414.496 33.2124 66.4083 0.3292 0.0000
414.528 33.1899 66.4089 0.3292 0.0000
414.560 33.1674 66.4096 0.3292 0.0000
414.592 33.1449 66.4103 0.3292 0.0000
414.624 33.1224 66.4110 0.3292 0.0000
414.656 33.0998 66.4116 0.3292 0.0000
414.688 33.0773 66.4123 0.3292 0.0000
414.720 33.0548 66.4130 0.3292 0.0000
414.752 33.0323 66.4136 0.3292 0.0000
414.784 33.0098 66.4143 0.3292 0.0000
414.816 32.9872 66.4150 0.3292 0.0000
414.848 32.9647 66.4156 0.3292 0.0000
414.880 32.9422 66.4163 0.3292 0.0000
414.912 32.9197 66.4170 0.3292 0.0000
414.944 32.8972 66.4177 0.3292 0.0000
414.976 32.8747 66.4183 0.3292 0.0000
415.008 32.8521 66.4190 0.3292 0.0000
415.040 32.8296 66.4197 0.3292 0.0000
415.072 32.8071 66.4203 0.3292 0.0000
415.104 32.7846 66.4210 0.3292 0.0000
415.136 32.7621 66.4217 0.3292 0.0000
415.168 32.7395 66.4223 0.3292 0.0000
415.200 32.7170 66.4230 0.3292 0.0000
415.232 32.6945 66.4237 0.3292 0.0000
415.264 32.6720 66.4244 0.3292 0.0000
415.296 32.6495 66.4250 0.3292 0.0000
415.328 32.6270 66.4257 0.3292 0.0000
415.360 32.6044 66.4264 0.3292 0.0000
415.392 32.5819 66.4270 0.3292 0.0000
415.424 32.5594 66.4277 0.3292 0.0000
415.456 32.5369 66.4284 0.3292 0.0000
415.488 32.5144 66.4291 0.3292 0.0000
415.520 32.4918 66.4297 0.3292 0.0000
415.552 32.4693 66.4304 0.3292 0.0000
415.584 32.4468 66.4311 0.3292 0.0000
415.616 32.4243 66.4317 0.3292 0.0000
415.648 32.4018 66.4324 0.3292 0.0000
415.680 32.3793 66.4331 0.3292 0.0000
415.712 32.3567 66.4337 0.3292 0.0000
415.744 32.3342 66.4344 0.3292 0.0000
415.776 32.3117 66.4351 0.3292 0.0000
415.808 32.2892 66.4358 0.3292 0.0000
415.840 32.2667 66.4364 0.3292 0.0000
415.872 32.2442 66.4371 0.3292 0.0000
415.904 32.2216 66.4378 0.3292 0.0000
415.936 32.1991 66.4384 0.3292 0.0000
415.968 32.1766 66.4391 0.3292 0.0000
416.000 32.1541 66.4398 0.3292 0.0000
416.032 32.1316 66.4404 0.3292 0.0000
416.064 32.1090 66.4411 0.3292 0.0000
416.096 32.0865 66.4418 0.3292 0.0000
416.128 32.0640 66.4425 0.3292 0.0000
416.160 32.0415 66.4431 0.3292 0.0000
416.192 32.0190 66.4438 0.3292 0.0000
416.224 31.9965 66.4445 0.3292 0.0000
416.256 31.9739 66.4451 0.3292 0.0000
416.288 31.9514 66.4458 0.3292 0.0000
416.320 31.9289 66.4465 0.3292 0.0000
416.352 31.9064 66.4472 0.3292 0.0000
416.384 31.8839 66.4478 0.3292 0.0000
416.416 31.8613 66.4485 0.3292 0.0000
416.448 31.8388 66.4492 0.3292 0.0000
416.480 31.8163 66.4498 0.3292 0.0000
416.512 31.7938 66.4505 0.3292 0.0000
416.544 31.7713 66.4512 0.3292 0.0000
416.576 31.7488 66.4518 0.3292 0.0000
416.608 31.7262 66.4525 0.3292 0.0000
416.640 31.7037 66.4532 0.3292 0.0000
416.672 31.6812 66.4539 0.3292 0.0000
416.704 31.6587 66.4545 0.3292 0.0000
416.736 31.6362 66.4552 0.3292 0.0000
416.768 31.6136 66.4559 0.3292 0.0000
416.800 31.5911 66.4565 0.3292 0.0000
416.832 31.5686 66.4572 0.3292 0.0000
416.864 31.5461 66.4579 0.3292 0.0000
416.896 31.5236 66.4586 0.3292 0.0000
416.928 31.5011 66.4592 0.3292 0.0000
416.960 31.4785 66.4599 0.3292 0.0000
416.992 31.4560 66.4606 0.3292 0.0000
417.024 31.4335 66.4612 0.3292 0.0000
417.056 31.4110 66.4619 0.3292 0.0000
417.088 31.3885 66.4626 0.3292 0.0000
417.120 31.3659 66.4632 0.3292 0.0000
417.152 31.3434 66.4639 0.3292 0.0000
417.184 31.3209 66.4646 0.3292 0.0000
417.216 31.2984 66.4653 0.3292 0.0000
417.248 31.2759 66.4659 0.3292 0.0000
417.280 31.2534 66.4666 0.3292 0.0000
417.312 31.2308 66.4673 0.3292 0.0000
417.344 31.2083 66.4679 0.3292 0.0000
417.376 31.1858 66.4686 0.3292 0.0000
417.408 31.1633 66.4693 0.3292 0.0000
417.440 31.1408 66.4699 0.3292 0.0000
417.472 31.1182 66.4706 0.3292 0.0000
417.504 31.0957 66.4713 0.3292 0.0000
417.536 31.0732 66.4720 0.3292 0.0000
417.568 31.0507 66.4726 0.3292 0.0000
417.600 31.0282 66.4733 0.3292 0.0000
417.632 31.0057 66.4740 0.3292 0.0000
417.664 30.9831 66.4746 0.3292 0.0000
417.696 30.9606 66.4753 0.3292 0.0000
417.728 30.9381 66.4760 0.3292 0.0000
417.760 30.9156 66.4767 0.3292 0.0000
417.792 30.8931 66.4773 0.3292 0.0000
417.824 30.8706 66.4780 0.3292 0.0000
417.856 30.8480 66.4787 0.3292 0.0000
417.888 30.8255 66.4793 0.3292 0.0000
417.920 30.8030 66.4800 0.3292 0.0000
417.952 30.7805 66.4807 0.3292 0.0000
417.984 30.7580 66.4813 0.3292 0.0000
418.016 30.7354 66.4820 0.3292 0.0000
418.048 30.7129 66.4827 0.3292 0.0000
418.080 30.6904 66.4834 0.3292 0.0000
418.112 30.6679 66.4840 0.3292 0.0000
418.144 30.6454 66.4847 0.3292 0.0000
418.176 30.6229 66.4854 0.3292 0.0000
418.208 30.6003 66.4860 0.3292 0.0000
418.240 30.5778 66.4867 0.3292 0.0000
418.272 30.5553 66.4874 0.3292 0.0000
418.304 30.5328 66.4880 0.3292 0.0000
418.336 30.5103 66.4887 0.3292 0.0000
418.368 30.4877 66.4894 0.3292 0.0000
418.400 30.4652 66.4901 0.3292 0.0000
418.432 30.4427 66.4907 0.3292 0.0000
418.464 30.4202 66.4914 0.3292 0.0000
418.496 30.3977 66.4921 0.3292 0.0000
418.528 30.3752 66.4927 0.3292 0.0000
418.560 30.3526 66.4934 0.3292 0.0000
418.592 30.3301 66.4941 0.3292 0.0000
418.624 30.3076 66.4948 0.3292 0.0000
418.656 30.2851 66.4954 0.3292 0.0000
418.688 30.2626 66.4961 0.3292 0.0000
418.720 30.2400 66.4968 0.3292 0.0000
418.752 30.2175 66.4974 0.3292 0.0000
418.784 30.1950 66.4981 0.3292 0.0000
418.816 30.1725 66.4988 0.3292 0.0000
418.848 30.1500 66.4994 0.3292 0.0000
418.880 30.1275 66.5001 0.3292 0.0000
418.912 30.1049 66.5008 0.3292 0.0000
418.944 30.0824 66.5015 0.3292 0.0000
418.976 30.0599 66.5021 0.3292 0.0000
419.008 30.0374 66.5028 0.3292 0.0000
419.040 30.0149 66.5035 0.3292 0.0000
419.072 29.9923 66.5041 0.3292 0.0000
419.104 29.9698 66.5048 0.3292 0.0000
419.136 29.9473 66.5055 0.3292 0.0000
419.168 29.9248 66.5061 0.3292 0.0000
419.200 29.9023 66.5068 0.3292 0.0000
419.232 29.8798 66.5075 0.3292 0.0000
419.264 29.8572 66.5082 0.3292 0.0000
419.296 29.8347 66.5088 0.3292 0.0000
419.328 29.8122 66.5095 0.3292 0.0000
419.360 29.7897 66.5102 0.3292 0.0000
419.392 29.7672 66.5108 0.3292 0.0000
419.424 29.7447 66.5115 0.3292 0.0000
419.456 29.7221 66.5122 0.3292 0.0000
419.488 29.6996 66.5129 0.3292 0.0000
419.520 29.6771 66.5135 0.3292 0.0000
419.552 29.6546 66.5142 0.3292 0.0000
419.584 29.6321 66.5149 0.3292 0.0000
419.616 29.6095 66.5155 0.3292 0.0000
419.648 29.5870 66.5162 0.3292 0.0000
419.680 29.5645 66.5169 0.3292 0.0000
419.712 29.5420 66.5175 0.3292 0.0000
419.744 29.5195 66.5182 0.3292 0.0000
419.776 29.4970 66.5189 0.3292 0.0000
419.808 29.4744 66.5196 0.3292 0.0000
419.840 29.4519 66.5202 0.3292 0.0000
419.872 29.4294 66.5209 0.3292 0.0000
419.904 29.4069 66.5216 0.3292 0.0000
419.936 29.3844 66.5222 0.3292 0.0000
419.968 29.3618 66.5229 0.3292 0.0000
420.000 29.3393 66.5236 0.3292 0.0000
420.032 29.3168 66.5243 0.3292 0.0000
420.064 29.2943 66.5249 0.3292 0.0000
420.096 29.2718 66.5256 0.3292 0.0000
420.128 29.2493 66.5263 0.3292 0.0000
420.160 29.2267 66.5269 0.3292 0.0000
420.192 29.2042 66.5276 0.3292 0.0000
420.224 29.1817 66.5283 0.3292 0.0000
420.256 29.1592 66.5289 0.3292 0.0000
420.288 29.1367 66.5296 0.3292 0.0000
420.320 29.1141 66.5303 0.3292 0.0000
420.352 29.0916 66.5310 0.3292 0.0000
420.384 29.0691 66.5316 0.3292 0.0000
420.416 29.0466 66.5323 0.3292 0.0000
420.448 29.0241 66.5330 0.3292 0.0000
420.480 29.0016 66.5336 0.3292 0.0000
420.512 28.9790 66.5343 0.3292 0.0000
420.544 28.9565 66.5350 0.3292 0.0000
420.576 28.9340 66.5356 0.3292 0.0000
420.608 28.9115 66.5363 0.3292 0.0000
420.640 28.8890 66.5370 0.3292 0.0000
420.672 28.8664 66.5377 0.3292 0.0000
420.704 28.8439 66.5383 0.3292 0.0000
420.736 28.8214 66.5390 0.3292 0.0000
420.768 28.7989 66.5397 0.3292 0.0000
420.800 28.7764 66.5403 0.3292 0.0000
420.832 28.7539 66.5410 0.3292 0.0000
420.864 28.7313 66.5417 0.3292 0.0000
420.896 28.7088 66.5424 0.3292 0.0000
420.928 28.6863 66.5430 0.3292 0.0000
420.960 28.6638 66.5437 0.3292 0.0000
420.992 28.6413 66.5444 0.3292 0.0000
421.024 28.6187 66.5450 0.3292 0.0000
421.056 28.5962 66.5457 0.3292 0.0000
421.088 28.5737 66.5464 0.3292 0.0000
421.120 28.5512 66.5470 0.3292 0.0000
421.152 28.5287 66.5477 0.3292 0.0000
421.184 28.5062 66.5484 0.3292 0.0000
421.216 28.4836 66.5491 0.3292 0.0000
421.248 28.4611 66.5497 0.3292 0.0000
421.280 28.4386 66.5504 0.3292 0.0000
421.312 28.4161 66.5511 0.3292 0.0000
421.344 28.3936 66.5517 0.3292 0.0000
421.376 28.3711 66.5524 0.3292 0.0000
421.408 28.3485 66.5531 0.3292 0.0000
421.440 28.3260 66.5537 0.3292 0.0000
421.472 28.3035 66.5544 0.3292 0.0000
421.504 28.2810 66.5551 0.3292 0.0000
421.536 28.2585 66.5558 0.3292 0.0000
421.568 28.2359 66.5564 0.3292 0.0000
421.600 28.2134 66.5571 0.3292 0.0000
421.632 28.1909 66.5578 0.3292 0.0000
421.664 28.1684 66.5584 0.3292 0.0000
421.696 28.1459 66.5591 0.3292 0.0000
421.728 28.1234 66.5598 0.3292 0.0000
421.760 28.1008 66.5605 0.3292 0.0000
421.792 28.0783 66.5611 0.3292 0.0000
421.824 28.0558 66.5618 0.3292 0.0000
421.856 28.0333 66.5625 0.3292 0.0000
421.888 28.0108 66.5631 0.3292 0.0000
421.920 27.9882 66.5638 0.3292 0.0000
421.952 27.9657 66.5645 0.3292 0.0000
421.984 27.9432 66.5651 0.3292 0.0000
422.016 27.9207 66.5658 0.3292 0.0000
422.048 27.8982 66.5665 0.3292 0.0000
422.080 27.8757 66.5672 0.3292 0.0000
422.112 27.8531 66.5678 0.3292 0.0000
422.144 27.8306 66.5685 0.3292 0.0000
422.176 27.8081 66.5692 0.3292 0.0000
422.208 27.7856 66.5698 0.3292 0.0000
422.240 27.7631 66.5705 0.3292 0.0000
422.272 27.7405 66.5712 0.3292 0.0000
422.304 27.7180 66.5719 0.3292 0.0000
422.336 27.6955 66.5725 0.3292 0.0000
422.368 27.6730 66.5732 0.3292 0.0000
422.400 27.6505 66.5739 0.3292 0.0000
422.432 27.6280 66.5745 0.3292 0.0000
422.464 27.6054 66.5752 0.3292 0.0000
422.496 27.5829 66.5759 0.3292 0.0000
422.528 27.5604 66.5765 0.3292 0.0000
422.560 27.5379 66.5772 0.3292 0.0000
422.592 27.5154 66.5779 0.3292 0.0000
422.624 27.4928 66.5786 0.3292 0.0000
422.656 27.4703 66.5792 0.3292 0.0000
422.688 27.4478 66.5799 0.3292 0.0000
422.720 27.4253 66.5806 0.3292 0.0000
422.752 27.4028 66.5812 0.3292 0.0000
422.784 27.3803 66.5819 0.3292 0.0000
422.816 27.3577 66.5826 0.3292 0.0000
422.848 27.3352 66.5832 0.3292 0.0000
422.880 27.3127 66.5839 0.3292 0.0000
422.912 27.2902 66.5846 0.3292 0.0000
422.944 27.2677 66.5853 0.3292 0.0000
422.976 27.2451 66.5859 0.3292 0.0000
423.008 27.2226 66.5866 0.3292 0.0000
423.040 27.2001 66.5873 0.3292 0.0000
423.072 27.1776 66.5879 0.3292 0.0000
423.104 27.1551 66.5886 0.3292 0.0000
423.136 27.1326 66.5893 0.3292 0.0000
423.168 27.1100 66.5900 0.3292 0.0000
423.200 27.0875 66.5906 0.3292 0.0000
423.232 27.0650 66.5913 0.3292 0.0000
423.264 27.0425 66.5920 0.3292 0.0000
423.296 27.0200 66.5926 0.3292 0.0000
423.328 26.9975 66.5933 0.3292 0.0000
423.360 26.9749 66.5940 0.3292 0.0000
423.392 26.9524 66.5946 0.3292 0.0000
423.424 26.9299 66.5953 0.3292 0.0000
423.456 26.9074 66.5960 0.3292 0.0000
423.488 26.8849 66.5967 0.3292 0.0000
423.520 26.8623 66.5973 0.3292 0.0000
423.552 26.8398 66.5980 0.3292 0.0000
423.584 26.8173 66.5987 0.3292 0.0000
423.616 26.7948 66.5993 0.3292 0.0000
423.648 26.7723 66.6000 0.3292 0.0000
423.680 26.7498 66.6007 0.3292 0.0000
423.712 26.7272 66.6013 0.3292 0.0000
423.744 26.7047 66.6020 0.3292 0.0000
423.776 26.6822 66.6027 0.3292 0.0000
423.808 26.6597 66.6034 0.3292 0.0000
423.840 26.6372 66.6040 0.3292 0.0000
423.872 26.6146 66.6047 0.3292 0.0000
423.904 26.5921 66.6054 0.3292 0.0000
423.936 26.5696 66.6060 0.3292 0.0000
423.968 26.5471 66.6067 0.3292 0.0000
424.000 26.5246 66.6074 0.3292 0.0000
424.032 26.5021 66.6081 0.3292 0.0000
424.064 26.4795 66.6087 0.3292 0.0000
424.096 26.4570 66.6094 0.3292 0.0000
424.128 26.4345 66.6101 0.3292 0.0000
424.160 26.4120 66.6107 0.3292 0.0000
424.192 26.3895 66.6114 0.3292 0.0000
424.224 26.3669 66.6121 0.3292 0.0000
424.256 26.3444 66.6127 0.3292 0.0000
424.288 26.3219 66.6134 0.3292 0.0000
424.320 26.2994 66.6141 0.3292 0.0000
424.352 26.2769 66.6148 0.3292 0.0000
424.384 26.2544 66.6154 0.3292 0.0000
424.416 26.2318 66.6161 0.3292 0.0000
424.448 26.2093 66.6168 0.3292 0.0000
424.480 26.1868 66.6174 0.3292 0.0000
424.512 26.1643 66.6181 0.3292 0.0000
424.544 26.1418 66.6188 0.3292 0.0000
424.576 26.1192 66.6194 0.3292 0.0000
424.608 26.0967 66.6201 0.3292 0.0000
424.640 26.0742 66.6208 0.3292 0.0000
424.672 26.0517 66.6215 0.3292 0.0000
424.704 26.0292 66.6221 0.3292 0.0000
424.736 26.0067 66.6228 0.3292 0.0000
424.768 25.9841 66.6235 0.3292 0.0000
424.800 25.9616 66.6241 0.3292 0.0000
424.832 25.9391 66.6248 0.3292 0.0000
424.864 25.9166 66.6255 0.3292 0.0000
424.896 25.8941 66.6262 0.3292 0.0000
424.928 25.8716 66.6268 0.3292 0.0000
424.960 25.8490 66.6275 0.3292 0.0000
424.992 25.8265 66.6282 0.3292 0.0000
425.024 25.8040 66.6288 0.3292 0.0000
425.056 25.7815 66.6295 0.3292 0.0000
425.088 25.7590 66.6302 0.3292 0.0000
425.120 25.7364 66.6308 0.3292 0.0000
425.152 25.7139 66.6315 0.3292 0.0000
425.184 25.6914 66.6322 0.3292 0.0000
425.216 25.6689 66.6329 0.3292 0.0000
425.248 25.6464 66.6335 0.3292 0.0000
425.280 25.6239 66.6342 0.3292 0.0000
425.312 25.6013 66.6349 0.3292 0.0000
425.344 25.5788 66.6355 0.3292 0.0000
425.376 25.5563 66.6362 0.3292 0.0000
425.408 25.5338 66.6369 0.3292 0.0000
425.440 25.5113 66.6375 0.3292 0.0000
425.472 25.4887 66.6382 0.3292 0.0000
425.504 25.4662 66.6389 0.3292 0.0000
425.536 25.4437 66.6396 0.3292 0.0000
425.568 25.4212 66.6402 0.3292 0.0000
425.600 25.3987 66.6409 0.3292 0.0000
425.632 25.3762 66.6416 0.3292 0.0000
425.664 25.3536 66.6422 0.3292 0.0000
425.696 25.3311 66.6429 0.3292 0.0000
425.728 25.3086 66.6436 0.3292 0.0000
425.760 25.2861 66.6443 0.3292 0.0000
425.792 25.2636 66.6449 0.3292 0.0000
425.824 25.2410 66.6456 0.3292 0.0000
425.856 25.2185 66.6463 0.3292 0.0000
425.888 25.1960 66.6469 0.3292 0.0000
425.920 25.1735 66.6476 0.3292 0.0000
425.952 25.1510 66.6483 0.3292 0.0000
425.984 25.1285 66.6489 0.3292 0.0000
426.016 25.1059 66.6496 0.3292 0.0000
426.048 25.0834 66.6503 0.3292 0.0000
426.080 25.0609 66.6510 0.3292 0.0000
426.112 25.0384 66.6516 0.3292 0.0000
426.144 25.0159 66.6523 0.3292 0.0000
426.176 24.9933 66.6530 0.3292 0.0000
426.208 24.9708 66.6536 0.3292 0.0000
426.240 24.9483 66.6543 0.3292 0.0000
426.272 24.9258 66.6550 0.3292 0.0000
426.304 24.9033 66.6557 0.3292 0.0000
426.336 24.8808 66.6563 0.3292 0.0000
426.368 24.8582 66.6570 0.3292 0.0000
426.400 24.8357 66.6577 0.3292 0.0000
426.432 24.8132 66.6583 0.3292 0.0000
426.464 24.7907 66.6590 0.3292 0.0000
426.496 24.7682 66.6597 0.3292 0.0000
426.528 24.7456 66.6603 0.3292 0.0000
426.560 24.7231 66.6610 0.3292 0.0000
426.592 24.7006 66.6617 0.3292 0.0000
426.624 24.6781 66.6624 0.3292 0.0000
426.656 24.6556 66.6630 0.3292 0.0000
426.688 24.6331 66.6637 0.3292 0.0000
426.720 24.6105 66.6644 0.3292 0.0000
426.752 24.5880 66.6650 0.3292 0.0000
426.784 24.5655 66.6657 0.3292 0.0000
426.816 24.5430 66.6664 0.3292 0.0000
426.848 24.5205 66.6670 0.3292 0.0000
426.880 24.4980 66.6677 0.3292 0.0000
426.912 24.4754 66.6684 0.3292 0.0000
426.944 24.4529 66.6691 0.3292 0.0000
426.976 24.4304 66.6697 0.3292 0.0000
427.008 24.4079 66.6704 0.3292 0.0000
427.040 24.3854 66.6711 0.3292 0.0000
427.072 24.3628 66.6717 0.3292 0.0000
427.104 24.3403 66.6724 0.3292 0.0000
427.136 24.3178 66.6731 0.3292 0.0000
427.168 24.2953 66.6738 0.3292 0.0000
427.200 24.2728 66.6744 0.3292 0.0000
427.232 24.2503 66.6751 0.3292 0.0000
427.264 24.2277 66.6758 0.3292 0.0000
427.296 24.2052 66.6764 0.3292 0.0000
427.328 24.1827 66.6771 0.3292 0.0000
427.360 24.1602 66.6778 0.3292 0.0000
427.392 24.1377 66.6784 0.3292 0.0000
427.424 24.1151 66.6791 0.3292 0.0000
427.456 24.0926 66.6798 0.3292 0.0000
