time x y z yaw
166.016 206.9071 60.7866 0.3292 1.5708
166.048 206.8846 60.7882 0.3292 1.5708
166.080 206.8622 60.7898 0.3292 1.5708
166.112 206.8397 60.7914 0.3292 1.5708
166.144 206.8172 60.7931 0.3292 1.5708
166.176 206.7948 60.7947 0.3292 1.5708
166.208 206.7723 60.7963 0.3292 1.5708
166.240 206.7498 60.7979 0.3292 1.5708
166.272 206.7273 60.7995 0.3292 1.5708
166.304 206.7049 60.8011 0.3292 1.5708
166.336 206.6824 60.8027 0.3292 1.5708
166.368 206.6599 60.8044 0.3292 1.5708
166.400 206.6375 60.8060 0.3292 1.5708
166.432 206.6150 60.8076 0.3292 1.5708
166.464 206.5925 60.8092 0.3292 1.5708
166.496 206.5701 60.8108 0.3292 1.5708
166.528 206.5476 60.8124 0.3292 1.5708
166.560 206.5251 60.8140 0.3292 1.5708
166.592 206.5026 60.8157 0.3292 1.5708
166.624 206.4802 60.8173 0.3292 1.5708
166.656 206.4577 60.8189 0.3292 1.5708
166.688 206.4352 60.8205 0.3292 1.5708
166.720 206.4128 60.8221 0.3292 1.5708
166.752 206.3903 60.8237 0.3292 1.5708
166.784 206.3678 60.8253 0.3292 1.5708
166.816 206.3454 60.8270 0.3292 1.5708
166.848 206.3229 60.8286 0.3292 1.5708
166.880 206.3004 60.8302 0.3292 1.5708
166.912 206.2779 60.8318 0.3292 1.5708
166.944 206.2555 60.8334 0.3292 1.5708
166.976 206.2330 60.8350 0.3292 1.5708
167.008 206.2105 60.8366 0.3292 1.5708
167.040 206.1881 60.8383 0.3292 1.5708
167.072 206.1656 60.8399 0.3292 1.5708
167.104 206.1431 60.8415 0.3292 1.5708
167.136 206.1207 60.8431 0.3292 1.5708
167.168 206.0982 60.8447 0.3292 1.5708
167.200 206.0757 60.8463 0.3292 1.5708
167.232 206.0532 60.8479 0.3292 1.5708
167.264 206.0308 60.8496 0.3292 1.5708
167.296 206.0083 60.8512 0.3292 1.5708
167.328 205.9858 60.8528 0.3292 1.5708
167.360 205.9634 60.8544 0.3292 1.5708
167.392 205.9409 60.8560 0.3292 1.5708
167.424 205.9184 60.8576 0.3292 1.5708
167.456 205.8960 60.8592 0.3292 1.5708
167.488 205.8735 60.8609 0.3292 1.5708
167.520 205.8510 60.8625 0.3292 1.5708
167.552 205.8285 60.8641 0.3292 1.5708
167.584 205.8061 60.8657 0.3292 1.5708
167.616 205.7836 60.8673 0.3292 1.5708
167.648 205.7611 60.8689 0.3292 1.5708
167.680 205.7387 60.8705 0.3292 1.5708
167.712 205.7162 60.8722 0.3292 1.5708
167.744 205.6937 60.8738 0.3292 1.5708
167.776 205.6713 60.8754 0.3292 1.5708
167.808 205.6488 60.8770 0.3292 1.5708
167.840 205.6263 60.8786 0.3292 1.5708
167.872 205.6038 60.8802 0.3292 1.5708
167.904 205.5814 60.8818 0.3292 1.5708
167.936 205.5589 60.8835 0.3292 1.5708
167.968 205.5364 60.8851 0.3292 1.5708
168.000 205.5140 60.8867 0.3292 1.5708
168.032 205.4915 60.8883 0.3292 1.5708
168.064 205.4690 60.8899 0.3292 1.5708
168.096 205.4466 60.8915 0.3292 1.5708
168.128 205.4241 60.8931 0.3292 1.5708
168.160 205.4016 60.8948 0.3292 1.5708
168.192 205.3791 60.8964 0.3292 1.5708
168.224 205.3567 60.8980 0.3292 1.5708
168.256 205.3342 60.8996 0.3292 1.5708
168.288 205.3117 60.9012 0.3292 1.5708
168.320 205.2893 60.9028 0.3292 1.5708
168.352 205.2668 60.9044 0.3292 1.5708
168.384 205.2443 60.9061 0.3292 1.5708
168.416 205.2219 60.9077 0.3292 1.5708
168.448 205.1994 60.9093 0.3292 1.5708
168.480 205.1769 60.9109 0.3292 1.5708
168.512 205.1544 60.9125 0.3292 1.5708
168.544 205.1320 60.9141 0.3292 1.5708
168.576 205.1095 60.9157 0.3292 1.5708
168.608 205.0870 60.9174 0.3292 1.5708
168.640 205.0646 60.9190 0.3292 1.5708
168.672 205.0421 60.9206 0.3292 1.5708
168.704 205.0196 60.9222 0.3292 1.5708
168.736 204.9972 60.9238 0.3292 1.5708
168.768 204.9747 60.9254 0.3292 1.5708
168.800 204.9522 60.9270 0.3292 1.5708
168.832 204.9297 60.9287 0.3292 1.5708
168.864 204.9073 60.9303 0.3292 1.5708
168.896 204.8848 60.9319 0.3292 1.5708
168.928 204.8623 60.9335 0.3292 1.5708
168.960 204.8399 60.9351 0.3292 1.5708
168.992 204.8174 60.9367 0.3292 1.5708
169.024 204.7949 60.9384 0.3292 1.5708
169.056 204.7725 60.9400 0.3292 1.5708
169.088 204.7500 60.9416 0.3292 1.5708
169.120 204.7275 60.9432 0.3292 1.5708
169.152 204.7050 60.9448 0.3292 1.5708
169.184 204.6826 60.9464 0.3292 1.5708
169.216 204.6601 60.9480 0.3292 1.5708
169.248 204.6376 60.9497 0.3292 1.5708
169.280 204.6152 60.9513 0.3292 1.5708
169.312 204.5927 60.9529 0.3292 1.5708
169.344 204.5702 60.9545 0.3292 1.5708
169.376 204.5478 60.9561 0.3292 1.5708
169.408 204.5253 60.9577 0.3292 1.5708
169.440 204.5028 60.9593 0.3292 1.5708
169.472 204.4803 60.9610 0.3292 1.5708
169.504 204.4579 60.9626 0.3292 1.5708
169.536 204.4354 60.9642 0.3292 1.5708
169.568 204.4129 60.9658 0.3292 1.5708
169.600 204.3905 60.9674 0.3292 1.5708
169.632 204.3680 60.9690 0.3292 1.5708
169.664 204.3455 60.9706 0.3292 1.5708
169.696 204.3230 60.9723 0.3292 1.5708
169.728 204.3006 60.9739 0.3292 1.5708
169.760 204.2781 60.9755 0.3292 1.5708
169.792 204.2556 60.9771 0.3292 1.5708
169.824 204.2332 60.9787 0.3292 1.5708
169.856 204.2107 60.9803 0.3292 1.5708
169.888 204.1882 60.9819 0.3292 1.5708
169.920 204.1658 60.9836 0.3292 1.5708
169.952 204.1433 60.9852 0.3292 1.5708
169.984 204.1208 60.9868 0.3292 1.5708
170.016 204.0983 60.9884 0.3292 1.5708
170.048 204.0759 60.9900 0.3292 1.5708
170.080 204.0534 60.9916 0.3292 1.5708
170.112 204.0309 60.9932 0.3292 1.5708
170.144 204.0085 60.9949 0.3292 1.5708
170.176 203.9860 60.9965 0.3292 1.5708
170.208 203.9635 60.9981 0.3292 1.5708
170.240 203.9411 60.9997 0.3292 1.5708
170.272 203.9186 61.0013 0.3292 1.5708
170.304 203.8961 61.0029 0.3292 1.5708
170.336 203.8736 61.0045 0.3292 1.5708
170.368 203.8512 61.0062 0.3292 1.5708
170.400 203.8287 61.0078 0.3292 1.5708
170.432 203.8062 61.0094 0.3292 1.5708
170.464 203.7838 61.0110 0.3292 1.5708
170.496 203.7613 61.0126 0.3292 1.5708
170.528 203.7388 61.0142 0.3292 1.5708
170.560 203.7164 61.0158 0.3292 1.5708
170.592 203.6939 61.0175 0.3292 1.5708
170.624 203.6714 61.0191 0.3292 1.5708
170.656 203.6489 61.0207 0.3292 1.5708
170.688 203.6265 61.0223 0.3292 1.5708
170.720 203.6040 61.0239 0.3292 1.5708
170.752 203.5815 61.0255 0.3292 1.5708
170.784 203.5591 61.0271 0.3292 1.5708
170.816 203.5366 61.0288 0.3292 1.5708
170.848 203.5141 61.0304 0.3292 1.5708
170.880 203.4917 61.0320 0.3292 1.5708
170.912 203.4692 61.0336 0.3292 1.5708
170.944 203.4467 61.0352 0.3292 1.5708
170.976 203.4242 61.0368 0.3292 1.5708
171.008 203.4018 61.0384 0.3292 1.5708
171.040 203.3793 61.0401 0.3292 1.5708
171.072 203.3568 61.0417 0.3292 1.5708
171.104 203.3344 61.0433 0.3292 1.5708
171.136 203.3119 61.0449 0.3292 1.5708
171.168 203.2894 61.0465 0.3292 1.5708
171.200 203.2670 61.0481 0.3292 1.5708
171.232 203.2445 61.0497 0.3292 1.5708
171.264 203.2220 61.0514 0.3292 1.5708
171.296 203.1995 61.0530 0.3292 1.5708
171.328 203.1771 61.0546 0.3292 1.5708
171.360 203.1546 61.0562 0.3292 1.5708
171.392 203.1321 61.0578 0.3292 1.5708
171.424 203.1097 61.0594 0.3292 1.5708
171.456 203.0872 61.0610 0.3292 1.5708
171.488 203.0647 61.0627 0.3292 1.5708
171.520 203.0423 61.0643 0.3292 1.5708
171.552 203.0198 61.0659 0.3292 1.5708
171.584 202.9973 61.0675 0.3292 1.5708
171.616 202.9748 61.0691 0.3292 1.5708
171.648 202.9524 61.0707 0.3292 1.5708
171.680 202.9299 61.0723 0.3292 1.5708
171.712 202.9074 61.0740 0.3292 1.5708
171.744 202.8850 61.0756 0.3292 1.5708
171.776 202.8625 61.0772 0.3292 1.5708
171.808 202.8400 61.0788 0.3292 1.5708
171.840 202.8176 61.0804 0.3292 1.5708
171.872 202.7951 61.0820 0.3292 1.5708
171.904 202.7726 61.0836 0.3292 1.5708
171.936 202.7501 61.0853 0.3292 1.5708
171.968 202.7277 61.0869 0.3292 1.5708
172.000 202.7052 61.0885 0.3292 1.5708
172.032 202.6827 61.0901 0.3292 1.5708
172.064 202.6603 61.0917 0.3292 1.5708
172.096 202.6378 61.0933 0.3292 1.5708
172.128 202.6153 61.0949 0.3292 1.5708
172.160 202.5929 61.0966 0.3292 1.5708
172.192 202.5704 61.0982 0.3292 1.5708
172.224 202.5479 61.0998 0.3292 1.5708
172.256 202.5254 61.1014 0.3292 1.5708
172.288 202.5030 61.1030 0.3292 1.5708
172.320 202.4805 61.1046 0.3292 1.5708
172.352 202.4580 61.1062 0.3292 1.5708
172.384 202.4356 61.1079 0.3292 1.5708
172.416 202.4131 61.1095 0.3292 1.5708
172.448 202.3906 61.1111 0.3292 1.5708
172.480 202.3682 61.1127 0.3292 1.5708
172.512 202.3457 61.1143 0.3292 1.5708
172.544 202.3232 61.1159 0.3292 1.5708
172.576 202.3007 61.1175 0.3292 1.5708
172.608 202.2783 61.1192 0.3292 1.5708
172.640 202.2558 61.1208 0.3292 1.5708
172.672 202.2333 61.1224 0.3292 1.5708
172.704 202.2109 61.1240 0.3292 1.5708
172.736 202.1884 61.1256 0.3292 1.5708
172.768 202.1659 61.1272 0.3292 1.5708
172.800 202.1435 61.1288 0.3292 1.5708
172.832 202.1210 61.1305 0.3292 1.5708
172.864 202.0985 61.1321 0.3292 1.5708
172.896 202.0760 61.1337 0.3292 1.5708
172.928 202.0536 61.1353 0.3292 1.5708
172.960 202.0311 61.1369 0.3292 1.5708
172.992 202.0086 61.1385 0.3292 1.5708
173.024 201.9862 61.1401 0.3292 1.5708
173.056 201.9637 61.1418 0.3292 1.5708
173.088 201.9412 61.1434 0.3292 1.5708
173.120 201.9188 61.1450 0.3292 1.5708
173.152 201.8963 61.1466 0.3292 1.5708
173.184 201.8738 61.1482 0.3292 1.5708
173.216 201.8513 61.1498 0.3292 1.5708
173.248 201.8289 61.1514 0.3292 1.5708
173.280 201.8064 61.1531 0.3292 1.5708
173.312 201.7839 61.1547 0.3292 1.5708
173.344 201.7615 61.1563 0.3292 1.5708
173.376 201.7390 61.1579 0.3292 1.5708
173.408 201.7165 61.1595 0.3292 1.5708
173.440 201.6940 61.1611 0.3292 1.5708
173.472 201.6716 61.1627 0.3292 1.5708
173.504 201.6491 61.1644 0.3292 1.5708
173.536 201.6266 61.1660 0.3292 1.5708
173.568 201.6042 61.1676 0.3292 1.5708
173.600 201.5817 61.1692 0.3292 1.5708
173.632 201.5592 61.1708 0.3292 1.5708
173.664 201.5368 61.1724 0.3292 1.5708
173.696 201.5143 61.1740 0.3292 1.5708
173.728 201.4918 61.1757 0.3292 1.5708
173.760 201.4693 61.1773 0.3292 1.5708
173.792 201.4469 61.1789 0.3292 1.5708
173.824 201.4244 61.1805 0.3292 1.5708
173.856 201.4019 61.1821 0.3292 1.5708
173.888 201.3795 61.1837 0.3292 1.5708
173.920 201.3570 61.1854 0.3292 1.5708
173.952 201.3345 61.1870 0.3292 1.5708
173.984 201.3121 61.1886 0.3292 1.5708
174.016 201.2896 61.1902 0.3292 1.5708
174.048 201.2671 61.1918 0.3292 1.5708
174.080 201.2446 61.1934 0.3292 1.5708
174.112 201.2222 61.1950 0.3292 1.5708
174.144 201.1997 61.1967 0.3292 1.5708
174.176 201.1772 61.1983 0.3292 1.5708
174.208 201.1548 61.1999 0.3292 1.5708
174.240 201.1323 61.2015 0.3292 1.5708
174.272 201.1098 61.2031 0.3292 1.5708
174.304 201.0874 61.2047 0.3292 1.5708
174.336 201.0649 61.2063 0.3292 1.5708
174.368 201.0424 61.2080 0.3292 1.5708
174.400 201.0199 61.2096 0.3292 1.5708
174.432 200.9975 61.2112 0.3292 1.5708
174.464 200.9750 61.2128 0.3292 1.5708
174.496 200.9525 61.2144 0.3292 1.5708
174.528 200.9301 61.2160 0.3292 1.5708
174.560 200.9076 61.2176 0.3292 1.5708
174.592 200.8851 61.2193 0.3292 1.5708
174.624 200.8627 61.2209 0.3292 1.5708
174.656 200.8402 61.2225 0.3292 1.5708
174.688 200.8177 61.2241 0.3292 1.5708
174.720 200.7952 61.2257 0.3292 1.5708
174.752 200.7728 61.2273 0.3292 1.5708
174.784 200.7503 61.2289 0.3292 1.5708
174.816 200.7278 61.2306 0.3292 1.5708
174.848 200.7054 61.2322 0.3292 1.5708
174.880 200.6829 61.2338 0.3292 1.5708
174.912 200.6604 61.2354 0.3292 1.5708
174.944 200.6380 61.2370 0.3292 1.5708
174.976 200.6155 61.2386 0.3292 1.5708
175.008 200.5930 61.2402 0.3292 1.5708
175.040 200.5705 61.2419 0.3292 1.5708
175.072 200.5481 61.2435 0.3292 1.5708
175.104 200.5256 61.2451 0.3292 1.5708
175.136 200.5031 61.2467 0.3292 1.5708
175.168 200.4807 61.2483 0.3292 1.5708
175.200 200.4582 61.2499 0.3292 1.5708
175.232 200.4357 61.2515 0.3292 1.5708
175.264 200.4133 61.2532 0.3292 1.5708
175.296 200.3908 61.2548 0.3292 1.5708
175.328 200.3683 61.2564 0.3292 1.5708
175.360 200.3458 61.2580 0.3292 1.5708
175.392 200.3234 61.2596 0.3292 1.5708
175.424 200.3009 61.2612 0.3292 1.5708
175.456 200.2784 61.2628 0.3292 1.5708
175.488 200.2560 61.2645 0.3292 1.5708
175.520 200.2335 61.2661 0.3292 1.5708
175.552 200.2110 61.2677 0.3292 1.5708
175.584 200.1886 61.2693 0.3292 1.5708
175.616 200.1661 61.2709 0.3292 1.5708
175.648 200.1436 61.2725 0.3292 1.5708
175.680 200.1211 61.2741 0.3292 1.5708
175.712 200.0987 61.2758 0.3292 1.5708
175.744 200.0762 61.2774 0.3292 1.5708
175.776 200.0537 61.2790 0.3292 1.5708
175.808 200.0313 61.2806 0.3292 1.5708
175.840 200.0088 61.2822 0.3292 1.5708
175.872 199.9863 61.2838 0.3292 1.5708
175.904 199.9639 61.2854 0.3292 1.5708
175.936 199.9414 61.2871 0.3292 1.5708
175.968 199.9189 61.2887 0.3292 1.5708
176.000 199.8964 61.2903 0.3292 1.5708
176.032 199.8740 61.2919 0.3292 1.5708
176.064 199.8515 61.2935 0.3292 1.5708
176.096 199.8290 61.2951 0.3292 1.5708
176.128 199.8066 61.2967 0.3292 1.5708
176.160 199.7841 61.2984 0.3292 1.5708
176.192 199.7616 61.3000 0.3292 1.5708
176.224 199.7392 61.3016 0.3292 1.5708
176.256 199.7167 61.3032 0.3292 1.5708
176.288 199.6942 61.3048 0.3292 1.5708
176.320 199.6717 61.3064 0.3292 1.5708
176.352 199.6493 61.3080 0.3292 1.5708
176.384 199.6268 61.3097 0.3292 1.5708
176.416 199.6043 61.3113 0.3292 1.5708
176.448 199.5819 61.3129 0.3292 1.5708
176.480 199.5594 61.3145 0.3292 1.5708
176.512 199.5369 61.3161 0.3292 1.5708
176.544 199.5145 61.3177 0.3292 1.5708
176.576 199.4920 61.3193 0.3292 1.5708
176.608 199.4695 61.3210 0.3292 1.5708
176.640 199.4470 61.3226 0.3292 1.5708
176.672 199.4246 61.3242 0.3292 1.5708
176.704 199.4021 61.3258 0.3292 1.5708
176.736 199.3796 61.3274 0.3292 1.5708
176.768 199.3572 61.3290 0.3292 1.5708
176.800 199.3347 61.3306 0.3292 1.5708
176.832 199.3122 61.3323 0.3292 1.5708
176.864 199.2898 61.3339 0.3292 1.5708
176.896 199.2673 61.3355 0.3292 1.5708
176.928 199.2448 61.3371 0.3292 1.5708
176.960 199.2223 61.3387 0.3292 1.5708
176.992 199.1999 61.3403 0.3292 1.5708
177.024 199.1774 61.3419 0.3292 1.5708
177.056 199.1549 61.3436 0.3292 1.5708
177.088 199.1325 61.3452 0.3292 1.5708
177.120 199.1100 61.3468 0.3292 1.5708
177.152 199.0875 61.3484 0.3292 1.5708
177.184 199.0651 61.3500 0.3292 1.5708
177.216 199.0426 61.3516 0.3292 1.5708
177.248 199.0201 61.3532 0.3292 1.5708
177.280 198.9976 61.3549 0.3292 1.5708
177.312 198.9752 61.3565 0.3292 1.5708
177.344 198.9527 61.3581 0.3292 1.5708
177.376 198.9302 61.3597 0.3292 1.5708
177.408 198.9078 61.3613 0.3292 1.5708
177.440 198.8853 61.3629 0.3292 1.5708
177.472 198.8628 61.3645 0.3292 1.5708
177.504 198.8403 61.3662 0.3292 1.5708
177.536 198.8179 61.3678 0.3292 1.5708
177.568 198.7954 61.3694 0.3292 1.5708
177.600 198.7729 61.3710 0.3292 1.5708
177.632 198.7505 61.3726 0.3292 1.5708
177.664 198.7280 61.3742 0.3292 1.5708
177.696 198.7055 61.3758 0.3292 1.5708
177.728 198.6831 61.3775 0.3292 1.5708
177.760 198.6606 61.3791 0.3292 1.5708
177.792 198.6381 61.3807 0.3292 1.5708
177.824 198.6156 61.3823 0.3292 1.5708
177.856 198.5932 61.3839 0.3292 1.5708
177.888 198.5707 61.3855 0.3292 1.5708
177.920 198.5482 61.3871 0.3292 1.5708
177.952 198.5258 61.3888 0.3292 1.5708
177.984 198.5033 61.3904 0.3292 1.5708
178.016 198.4808 61.3920 0.3292 1.5708
178.048 198.4584 61.3936 0.3292 1.5708
178.080 198.4359 61.3952 0.3292 1.5708
178.112 198.4134 61.3968 0.3292 1.5708
178.144 198.3909 61.3984 0.3292 1.5708
178.176 198.3685 61.4001 0.3292 1.5708
178.208 198.3460 61.4017 0.3292 1.5708
178.240 198.3235 61.4033 0.3292 1.5708
178.272 198.3011 61.4049 0.3292 1.5708
178.304 198.2786 61.4065 0.3292 1.5708
178.336 198.2561 61.4081 0.3292 1.5708
178.368 198.2337 61.4097 0.3292 1.5708
178.400 198.2112 61.4114 0.3292 1.5708
178.432 198.1887 61.4130 0.3292 1.5708
178.464 198.1662 61.4146 0.3292 1.5708
178.496 198.1438 61.4162 0.3292 1.5708
178.528 198.1213 61.4178 0.3292 1.5708
178.560 198.0988 61.4194 0.3292 1.5708
178.592 198.0764 61.4210 0.3292 1.5708
178.624 198.0539 61.4227 0.3292 1.5708
178.656 198.0314 61.4243 0.3292 1.5708
178.688 198.0090 61.4259 0.3292 1.5708
178.720 197.9865 61.4275 0.3292 1.5708
178.752 197.9640 61.4291 0.3292 1.5708
178.784 197.9415 61.4307 0.3292 1.5708
178.816 197.9191 61.4324 0.3292 1.5708
178.848 197.8966 61.4340 0.3292 1.5708
178.880 197.8741 61.4356 0.3292 1.5708
178.912 197.8517 61.4372 0.3292 1.5708
178.944 197.8292 61.4388 0.3292 1.5708
178.976 197.8067 61.4404 0.3292 1.5708
179.008 197.7843 61.4420 0.3292 1.5708
179.040 197.7618 61.4437 0.3292 1.5708
179.072 197.7393 61.4453 0.3292 1.5708
179.104 197.7168 61.4469 0.3292 1.5708
179.136 197.6944 61.4485 0.3292 1.5708
179.168 197.6719 61.4501 0.3292 1.5708
179.200 197.6494 61.4517 0.3292 1.5708
179.232 197.6270 61.4533 0.3292 1.5708
179.264 197.6045 61.4550 0.3292 1.5708
179.296 197.5820 61.4566 0.3292 1.5708
179.328 197.5596 61.4582 0.3292 1.5708
179.360 197.5371 61.4598 0.3292 1.5708
179.392 197.5146 61.4614 0.3292 1.5708
179.424 197.4921 61.4630 0.3292 1.5708
179.456 197.4697 61.4646 0.3292 1.5708
179.488 197.4472 61.4663 0.3292 1.5708
179.520 197.4247 61.4679 0.3292 1.5708
179.552 197.4023 61.4695 0.3292 1.5708
179.584 197.3798 61.4711 0.3292 1.5708
179.616 197.3573 61.4727 0.3292 1.5708
179.648 197.3349 61.4743 0.3292 1.5708
179.680 197.3124 61.4759 0.3292 1.5708
179.712 197.2899 61.4776 0.3292 1.5708
179.744 197.2674 61.4792 0.3292 1.5708
179.776 197.2450 61.4808 0.3292 1.5708
179.808 197.2225 61.4824 0.3292 1.5708
179.840 197.2000 61.4840 0.3292 1.5708
179.872 197.1776 61.4856 0.3292 1.5708
179.904 197.1551 61.4872 0.3292 1.5708
179.936 197.1326 61.4889 0.3292 1.5708
179.968 197.1102 61.4905 0.3292 1.5708
180.000 197.0877 61.4921 0.3292 1.5708
180.032 197.0652 61.4937 0.3292 1.5708
180.064 197.0427 61.4953 0.3292 1.5708
180.096 197.0203 61.4969 0.3292 1.5708
180.128 196.9978 61.4985 0.3292 1.5708
180.160 196.9753 61.5002 0.3292 1.5708
180.192 196.9529 61.5018 0.3292 1.5708
180.224 196.9304 61.5034 0.3292 1.5708
180.256 196.9079 61.5050 0.3292 1.5708
180.288 196.8855 61.5066 0.3292 1.5708
180.320 196.8630 61.5082 0.3292 1.5708
180.352 196.8405 61.5098 0.3292 1.5708
180.384 196.8180 61.5115 0.3292 1.5708
180.416 196.7956 61.5131 0.3292 1.5708
180.448 196.7731 61.5147 0.3292 1.5708
180.480 196.7506 61.5163 0.3292 1.5708
180.512 196.7282 61.5179 0.3292 1.5708
180.544 196.7057 61.5195 0.3292 1.5708
180.576 196.6832 61.5211 0.3292 1.5708
180.608 196.6608 61.5228 0.3292 1.5708
180.640 196.6383 61.5244 0.3292 1.5708
180.672 196.6158 61.5260 0.3292 1.5708
180.704 196.5933 61.5276 0.3292 1.5708
180.736 196.5709 61.5292 0.3292 1.5708
180.768 196.5484 61.5308 0.3292 1.5708
180.800 196.5259 61.5324 0.3292 1.5708
180.832 196.5035 61.5341 0.3292 1.5708
180.864 196.4810 61.5357 0.3292 1.5708
180.896 196.4585 61.5373 0.3292 1.5708
180.928 196.4361 61.5389 0.3292 1.5708
180.960 196.4136 61.5405 0.3292 1.5708
180.992 196.3911 61.5421 0.3292 1.5708
181.024 196.3686 61.5437 0.3292 1.5708
181.056 196.3462 61.5454 0.3292 1.5708
181.088 196.3237 61.5470 0.3292 1.5708
181.120 196.3012 61.5486 0.3292 1.5708
181.152 196.2788 61.5502 0.3292 1.5708
181.184 196.2563 61.5518 0.3292 1.5708
181.216 196.2338 61.5534 0.3292 1.5708
181.248 196.2113 61.5550 0.3292 1.5708
181.280 196.1889 61.5567 0.3292 1.5708
181.312 196.1664 61.5583 0.3292 1.5708
181.344 196.1439 61.5599 0.3292 1.5708
181.376 196.1215 61.5615 0.3292 1.5708
181.408 196.0990 61.5631 0.3292 1.5708
181.440 196.0765 61.5647 0.3292 1.5708
181.472 196.0541 61.5663 0.3292 1.5708
181.504 196.0316 61.5680 0.3292 1.5708
181.536 196.0091 61.5696 0.3292 1.5708
181.568 195.9866 61.5712 0.3292 1.5708
181.600 195.9642 61.5728 0.3292 1.5708
181.632 195.9417 61.5744 0.3292 1.5708
181.664 195.9192 61.5760 0.3292 1.5708
181.696 195.8968 61.5776 0.3292 1.5708
181.728 195.8743 61.5793 0.3292 1.5708
181.760 195.8518 61.5809 0.3292 1.5708
181.792 195.8294 61.5825 0.3292 1.5708
181.824 195.8069 61.5841 0.3292 1.5708
181.856 195.7844 61.5857 0.3292 1.5708
181.888 195.7619 61.5873 0.3292 1.5708
181.920 195.7395 61.5889 0.3292 1.5708
181.952 195.7170 61.5906 0.3292 1.5708
181.984 195.6945 61.5922 0.3292 1.5708
182.016 195.6721 61.5938 0.3292 1.5708
182.048 195.6496 61.5954 0.3292 1.5708
182.080 195.6271 61.5970 0.3292 1.5708
182.112 195.6047 61.5986 0.3292 1.5708
182.144 195.5822 61.6002 0.3292 1.5708
182.176 195.5597 61.6019 0.3292 1.5708
182.208 195.5372 61.6035 0.3292 1.5708
182.240 195.5148 61.6051 0.3292 1.5708
182.272 195.4923 61.6067 0.3292 1.5708
182.304 195.4698 61.6083 0.3292 1.5708
182.336 195.4474 61.6099 0.3292 1.5708
182.368 195.4249 61.6115 0.3292 1.5708
182.400 195.4024 61.6132 0.3292 1.5708
182.432 195.3800 61.6148 0.3292 1.5708
182.464 195.3575 61.6164 0.3292 1.5708
182.496 195.3350 61.6180 0.3292 1.5708
182.528 195.3125 61.6196 0.3292 1.5708
182.560 195.2901 61.6212 0.3292 1.5708
182.592 195.2676 61.6228 0.3292 1.5708
182.624 195.2451 61.6245 0.3292 1.5708
182.656 195.2227 61.6261 0.3292 1.5708
182.688 195.2002 61.6277 0.3292 1.5708
182.720 195.1777 61.6293 0.3292 1.5708
182.752 195.1553 61.6309 0.3292 1.5708
182.784 195.1328 61.6325 0.3292 1.5708
182.816 195.1103 61.6341 0.3292 1.5708
182.848 195.0878 61.6358 0.3292 1.5708
182.880 195.0654 61.6374 0.3292 1.5708
182.912 195.0429 61.6390 0.3292 1.5708
182.944 195.0204 61.6406 0.3292 1.5708
182.976 194.9980 61.6422 0.3292 1.5708
183.008 194.9755 61.6438 0.3292 1.5708
183.040 194.9530 61.6454 0.3292 1.5708
183.072 194.9306 61.6471 0.3292 1.5708
183.104 194.9081 61.6487 0.3292 1.5708
183.136 194.8856 61.6503 0.3292 1.5708
183.168 194.8631 61.6519 0.3292 1.5708
183.200 194.8407 61.6535 0.3292 1.5708
183.232 194.8182 61.6551 0.3292 1.5708
183.264 194.7957 61.6567 0.3292 1.5708
183.296 194.7733 61.6584 0.3292 1.5708
183.328 194.7508 61.6600 0.3292 1.5708
183.360 194.7283 61.6616 0.3292 1.5708
183.392 194.7059 61.6632 0.3292 1.5708
183.424 194.6834 61.6648 0.3292 1.5708
183.456 194.6609 61.6664 0.3292 1.5708
183.488 194.6384 61.6681 0.3292 1.5708
183.520 194.6160 61.6697 0.3292 1.5708
183.552 194.5935 61.6713 0.3292 1.5708
183.584 194.5710 61.6729 0.3292 1.5708
183.616 194.5486 61.6745 0.3292 1.5708
183.648 194.5261 61.6761 0.3292 1.5708
183.680 194.5036 61.6777 0.3292 1.5708
183.712 194.4812 61.6794 0.3292 1.5708
183.744 194.4587 61.6810 0.3292 1.5708
183.776 194.4362 61.6826 0.3292 1.5708
183.808 194.4137 61.6842 0.3292 1.5708
183.840 194.3913 61.6858 0.3292 1.5708
183.872 194.3688 61.6874 0.3292 1.5708
183.904 194.3463 61.6890 0.3292 1.5708
183.936 194.3239 61.6907 0.3292 1.5708
183.968 194.3014 61.6923 0.3292 1.5708
184.000 194.2789 61.6939 0.3292 1.5708
184.032 194.2565 61.6955 0.3292 1.5708
184.064 194.2340 61.6971 0.3292 1.5708
184.096 194.2115 61.6987 0.3292 1.5708
184.128 194.1890 61.7003 0.3292 1.5708
184.160 194.1666 61.7020 0.3292 1.5708
184.192 194.1441 61.7036 0.3292 1.5708
184.224 194.1216 61.7052 0.3292 1.5708
184.256 194.0992 61.7068 0.3292 1.5708
184.288 194.0767 61.7084 0.3292 1.5708
184.320 194.0542 61.7100 0.3292 1.5708
184.352 194.0318 61.7116 0.3292 1.5708
184.384 194.0093 61.7133 0.3292 1.5708
184.416 193.9868 61.7149 0.3292 1.5708
184.448 193.9643 61.7165 0.3292 1.5708
184.480 193.9419 61.7181 0.3292 1.5708
184.512 193.9194 61.7197 0.3292 1.5708
184.544 193.8969 61.7213 0.3292 1.5708
184.576 193.8745 61.7229 0.3292 1.5708
184.608 193.8520 61.7246 0.3292 1.5708
184.640 193.8295 61.7262 0.3292 1.5708
